customer_id,signup_date,acquisition_channel,region,loyalty_member,spend_propensity,initial_orders_estimate,high_value_flag
CUST102064,20-01-2024,paid_search,west,0,4.4427,13,0
CUST102065,26-05-2024,paid_search,north,0,1.6887,5,0
CUST102066,29-08-2024,email,south,0,2.2776,6,0
CUST102067,22-12-2024,email,east,0,0.9707,2,0
CUST102068,12-03-2024,paid_search,south,0,0.6567,1,0
CUST102069,27-12-2024,organic_search,south,0,4.6519,13,0
CUST102070,28-08-2024,paid_search,north,0,0.5927,1,0
CUST102071,17-08-2024,paid_search,east,0,2.4869,7,0
CUST102072,11-11-2024,organic_search,south,0,1.4348,4,0
CUST102073,03-01-2024,organic_search,east,1,0.4019,1,0
CUST102074,10-02-2024,email,west,1,0.6993,2,0
CUST102075,10-01-2024,organic_search,west,1,0.485,1,0
CUST102076,11-05-2024,social,east,0,0.1464,1,0
CUST102077,20-04-2024,organic_search,south,0,0.4412,1,0
CUST102078,17-03-2024,organic_search,east,1,2.198,6,0
CUST102079,07-10-2024,organic_search,east,0,1.3969,4,0
CUST102080,07-01-2025,organic_search,west,0,0.3252,1,0
CUST102081,07-11-2024,email,east,0,0.4587,1,0
CUST102082,27-09-2024,email,central,0,0.9582,2,0
CUST102083,04-08-2024,organic_search,central,1,0.5381,1,0
CUST102084,26-02-2024,paid_search,west,0,0.6993,2,0
CUST102085,27-05-2024,paid_search,south,0,1.1979,3,0
CUST102086,01-05-2024,email,south,0,0.6297,1,0
CUST102087,03-06-2024,email,west,0,0.2119,1,0
CUST102088,03-03-2024,paid_search,south,0,0.7352,2,0
CUST102089,25-01-2024,social,north,0,0.4402,1,0
CUST102090,02-05-2024,email,central,0,0.3435,1,0
CUST102091,02-08-2024,organic_search,north,1,0.3977,1,0
CUST102092,23-11-2024,paid_search,north,0,0.578,1,0
CUST102093,14-11-2024,email,north,0,2.1769,6,0
CUST102094,22-08-2024,social,west,0,1.3245,3,0
CUST102095,02-02-2024,paid_search,north,0,1.1023,3,0
CUST102096,26-02-2024,paid_search,east,0,0.6373,1,0
CUST102097,12-09-2024,organic_search,south,0,0.0018,1,0
CUST102098,01-11-2024,paid_search,west,0,0.4164,1,0
CUST102099,01-10-2024,social,east,0,1.6777,5,0
CUST102100,09-01-2024,paid_search,east,1,0.4913,1,0
CUST102101,19-11-2024,social,central,0,0.8297,2,0
CUST102102,20-09-2024,email,central,0,0.2291,1,0
CUST102103,21-10-2024,organic_search,east,0,2.4752,7,0
CUST102104,03-05-2024,paid_search,central,0,15.397,46,1
CUST102105,02-01-2025,paid_search,south,0,0.1579,1,0
CUST102106,14-03-2024,social,south,1,1.2879,3,0
CUST102107,29-05-2024,organic_search,central,1,0.0782,1,0
CUST102108,07-08-2024,social,north,0,0.9127,2,0
CUST102109,01-01-2024,email,east,1,0.1968,1,0
CUST102110,10-11-2024,paid_search,south,0,0.9449,2,0
CUST102111,29-06-2024,email,central,0,0.0041,1,0
CUST102112,03-05-2024,referral,central,0,2.8278,8,0
CUST102113,19-10-2024,organic_search,south,1,1.7676,5,0
CUST102114,01-08-2024,organic_search,south,0,0.0806,1,0
CUST102115,05-04-2024,referral,north,0,0.9147,2,0
CUST102116,06-12-2024,referral,central,0,0.2651,1,0
CUST102117,08-12-2024,organic_search,central,0,0.3065,1,0
CUST102118,13-02-2024,organic_search,west,0,2.0728,6,0
CUST102119,25-09-2024,organic_search,north,1,0.1214,1,0
CUST102120,03-07-2024,referral,south,0,0.92,2,0
CUST102121,04-02-2024,organic_search,south,0,3.0775,9,0
CUST102122,26-09-2024,paid_search,east,1,0.2117,1,0
CUST102123,05-10-2024,email,south,0,0.6013,1,0
CUST102124,16-09-2024,organic_search,central,1,2.8216,8,0
CUST102125,16-09-2024,social,south,0,9.1288,27,1
CUST102126,10-10-2024,organic_search,central,0,0.1417,1,0
CUST102127,11-01-2024,email,central,0,1.8933,5,0
CUST102128,18-07-2024,organic_search,north,1,16.6298,49,1
CUST102129,28-08-2024,social,south,0,0.3243,1,0
CUST102130,23-01-2024,social,north,0,0.4056,1,0
CUST102131,21-11-2024,organic_search,central,0,0.135,1,0
CUST102132,17-07-2024,organic_search,south,0,2.5382,7,0
CUST102133,10-07-2024,paid_search,south,0,1.1182,3,0
CUST102134,09-05-2024,organic_search,north,0,0.3177,1,0
CUST102135,09-01-2024,email,north,1,0.0068,1,0
CUST102136,01-07-2024,email,central,0,0.4133,1,0
CUST102137,04-02-2024,paid_search,central,0,0.6036,1,0
CUST102138,25-06-2024,social,south,0,0.8355,2,0
CUST102139,03-05-2024,social,south,1,1.1515,3,0
CUST102140,10-01-2025,email,west,0,0.0638,1,0
CUST102141,02-12-2024,paid_search,west,0,0.6344,1,0
CUST102142,17-11-2024,organic_search,east,0,0.3097,1,0
CUST102143,23-02-2024,organic_search,central,0,2.9559,8,1
CUST102144,24-10-2024,paid_search,east,0,0.4461,1,0
CUST102145,11-01-2025,paid_search,east,0,0.1055,1,0
CUST102146,19-06-2024,paid_search,north,0,0.0424,1,0
CUST102147,09-03-2024,organic_search,north,0,1.8506,5,0
CUST102148,23-01-2024,social,west,0,0.1971,1,0
CUST102149,29-06-2024,organic_search,east,0,1.0492,3,0
CUST102150,06-10-2024,organic_search,west,0,1.8771,5,0
CUST102151,22-06-2024,paid_search,central,0,0.3748,1,0
CUST102152,25-11-2024,organic_search,south,0,0.8623,2,0
CUST102153,30-03-2024,social,north,0,1.3105,3,0
CUST102154,16-12-2024,paid_search,central,0,0.5083,1,0
CUST102155,25-08-2024,paid_search,central,0,0.4118,1,0
CUST102156,22-12-2024,paid_search,north,0,0.2603,1,0
CUST102157,02-09-2024,organic_search,north,0,2.1461,6,0
CUST102158,19-11-2024,organic_search,east,0,10.44,31,1
CUST102159,03-04-2024,email,west,0,0.0905,1,0
CUST102160,10-03-2024,paid_search,central,0,0.2535,1,0
CUST102161,02-02-2024,paid_search,east,0,1.4661,4,0
CUST102162,01-01-2025,organic_search,east,0,0.6653,1,0
CUST102163,22-08-2024,paid_search,central,0,1.427,4,0
CUST102164,19-01-2024,social,central,0,0.2371,1,0
CUST102165,30-05-2024,social,south,1,3.0512,9,0
CUST102166,13-04-2024,social,west,0,1.5307,4,0
CUST102167,23-01-2024,organic_search,central,0,0.22,1,0
CUST102168,12-04-2024,organic_search,north,0,0.8175,2,0
CUST102169,22-01-2024,email,south,0,0.12,1,0
CUST102170,10-06-2024,email,west,0,0.4485,1,0
CUST102171,07-06-2024,organic_search,north,0,6.4662,19,1
CUST102172,20-09-2024,paid_search,north,0,0.4007,1,0
CUST102173,22-07-2024,organic_search,west,1,1.0693,3,0
CUST102174,05-10-2024,organic_search,south,0,0.2807,1,0
CUST102175,30-08-2024,organic_search,north,0,7.6637,22,1
CUST102176,09-05-2024,organic_search,east,0,0.4456,1,0
CUST102177,19-01-2024,social,west,0,1.5629,4,0
CUST102178,27-11-2024,paid_search,west,0,0.147,1,0
CUST102179,07-04-2024,organic_search,central,0,0.4494,1,0
CUST102180,26-05-2024,organic_search,south,0,0.6235,1,0
CUST102181,01-07-2024,email,east,0,3.3083,9,0
CUST102182,25-01-2024,organic_search,east,0,0.5676,1,0
CUST102183,01-12-2024,social,central,0,0.5884,1,0
CUST102184,18-06-2024,organic_search,north,0,4.4922,13,0
CUST102185,19-05-2024,social,north,1,0.2146,1,0
CUST102186,04-03-2024,organic_search,east,1,8.7833,26,1
CUST102187,07-07-2024,organic_search,south,0,0.8025,2,0
CUST102188,11-08-2024,organic_search,north,0,0.5338,1,0
CUST102189,23-07-2024,organic_search,west,0,1.0038,3,0
CUST102190,15-01-2025,paid_search,central,0,1.9209,5,0
CUST102191,13-08-2024,social,south,1,0.6286,1,0
CUST102192,16-07-2024,organic_search,north,0,2.001,6,0
CUST102193,22-06-2024,organic_search,east,0,0.0985,1,0
CUST102194,05-04-2024,paid_search,central,0,1.0587,3,0
CUST102195,11-09-2024,social,north,0,0.4052,1,0
CUST102196,20-12-2024,referral,east,0,0.4889,1,0
CUST102197,11-09-2024,social,north,1,5.0781,15,0
CUST102198,07-07-2024,paid_search,central,0,0.6538,1,0
CUST102199,22-09-2024,social,west,0,0.4809,1,0
CUST102200,16-05-2024,email,west,1,0.3686,1,0
CUST102201,12-02-2024,email,east,0,0.9632,2,0
CUST102202,07-01-2025,organic_search,west,0,0.7044,2,0
CUST102203,05-08-2024,organic_search,central,0,0.3905,1,0
CUST102204,10-02-2024,organic_search,east,0,0.2294,1,0
CUST102205,08-08-2024,paid_search,north,1,1.4893,4,0
CUST102206,04-11-2024,social,south,0,1.608,4,0
CUST102207,02-04-2024,paid_search,north,1,0.2405,1,0
CUST102208,06-10-2024,organic_search,central,0,1.82,5,0
CUST102209,30-05-2024,social,east,1,0.2733,1,0
CUST102210,13-06-2024,email,north,0,12.9545,38,1
CUST102211,22-02-2024,organic_search,east,0,1.4878,4,0
CUST102212,10-02-2024,social,west,0,0.0775,1,0
CUST102213,16-06-2024,paid_search,south,1,1.7878,5,0
CUST102214,04-12-2024,email,central,0,0.0375,1,0
CUST102215,31-05-2024,email,north,0,0.292,1,0
CUST102216,05-06-2024,paid_search,south,0,2.5132,7,0
CUST102217,16-08-2024,social,central,0,1.9975,5,0
CUST102218,04-11-2024,email,central,1,1.5207,4,0
CUST102219,02-01-2025,paid_search,west,0,0.6117,1,0
CUST102220,06-08-2024,organic_search,east,0,0.3877,1,0
CUST102221,26-03-2024,email,east,0,2.1332,6,0
CUST102222,19-12-2024,organic_search,south,0,1.0702,3,0
CUST102223,15-08-2024,paid_search,west,0,0.3503,1,0
CUST102224,28-06-2024,email,central,0,3.7327,11,0
CUST102225,16-08-2024,social,west,0,2.1328,6,0
CUST102226,22-01-2024,paid_search,west,0,2.3378,7,0
CUST102227,07-01-2025,organic_search,south,0,1.0768,3,0
CUST102228,29-06-2024,paid_search,east,0,1.3188,3,0
CUST102229,10-11-2024,organic_search,west,0,0.0401,1,0
CUST102230,10-08-2024,organic_search,west,0,0.9279,2,0
CUST102231,20-05-2024,social,west,0,1.1679,3,0
CUST102232,23-11-2024,organic_search,north,1,0.0206,1,0
CUST102233,30-01-2024,paid_search,west,1,1.857,5,0
CUST102234,08-02-2024,paid_search,west,0,2.6351,7,0
CUST102235,09-12-2024,referral,central,0,0.2717,1,0
CUST102236,22-11-2024,paid_search,north,1,1.8695,5,0
CUST102237,26-07-2024,organic_search,west,0,1.0952,3,0
CUST102238,05-07-2024,organic_search,west,0,0.8692,2,0
CUST102239,19-09-2024,social,south,0,1.8523,5,0
CUST102240,13-12-2024,social,south,0,0.3363,1,0
CUST102241,22-03-2024,paid_search,north,0,1.5647,4,0
CUST102242,16-01-2024,paid_search,central,0,2.2658,6,0
CUST102243,14-03-2024,organic_search,north,1,1.5486,4,0
CUST102244,07-11-2024,paid_search,north,1,0.5998,1,0
CUST102245,13-12-2024,paid_search,south,0,0.1244,1,0
CUST102246,12-08-2024,organic_search,south,0,0.4805,1,0
CUST102247,18-01-2024,organic_search,central,0,0.2659,1,0
CUST102248,05-03-2024,organic_search,west,0,0.106,1,0
CUST102249,04-02-2024,organic_search,central,0,0.1169,1,0
CUST102250,30-04-2024,social,west,0,1.5145,4,0
CUST102251,26-11-2024,organic_search,east,1,2.132,6,0
CUST102252,06-07-2024,organic_search,south,0,2.6191,7,0
CUST102253,04-07-2024,organic_search,east,0,1.9238,5,0
CUST102254,15-07-2024,referral,east,1,1.7733,5,0
CUST102255,17-10-2024,email,south,0,0.0713,1,0
CUST102256,17-01-2024,organic_search,east,0,1.5612,4,0
CUST102257,05-11-2024,organic_search,north,0,1.5292,4,0
CUST102258,19-03-2024,organic_search,west,0,0.1407,1,0
CUST102259,13-12-2024,paid_search,central,0,1.0847,3,0
CUST102260,18-08-2024,organic_search,south,0,0.6024,1,0
CUST102261,08-07-2024,social,north,0,2.3027,6,0
CUST102262,09-07-2024,paid_search,central,1,1.1888,3,0
CUST102263,15-08-2024,email,central,0,3.0157,9,0
CUST102264,09-02-2024,organic_search,central,0,0.1108,1,0
CUST102265,20-10-2024,email,east,0,0.0415,1,0
CUST102266,11-03-2024,email,east,0,3.6336,10,0
CUST102267,28-09-2024,organic_search,east,0,0.0836,1,0
CUST102268,06-07-2024,paid_search,east,0,0.4881,1,0
CUST102269,22-07-2024,organic_search,north,0,1.0497,3,0
CUST102270,09-06-2024,organic_search,east,0,2.1207,6,0
CUST102271,28-11-2024,organic_search,south,0,0.2938,1,0
CUST102272,22-05-2024,social,central,0,0.0295,1,0
CUST102273,07-05-2024,paid_search,north,0,0.7367,2,0
CUST102274,28-02-2024,email,east,1,0.637,1,0
CUST102275,14-01-2024,organic_search,central,0,0.3666,1,0
CUST102276,11-01-2025,referral,north,0,12.4241,37,1
CUST102277,05-04-2024,organic_search,central,0,1.3836,4,0
CUST102278,12-09-2024,email,north,0,1.9527,5,0
CUST102279,22-09-2024,organic_search,west,0,0.1765,1,0
CUST102280,17-07-2024,organic_search,north,0,1.179,3,0
CUST102281,14-10-2024,email,east,0,3.693,11,1
CUST102282,01-03-2024,organic_search,central,0,5.6792,17,0
CUST102283,14-05-2024,social,central,0,0.188,1,0
CUST102284,13-05-2024,social,central,0,5.468,16,1
CUST102285,26-12-2024,paid_search,south,0,0.7515,2,0
CUST102286,16-08-2024,paid_search,south,1,1.833,5,0
CUST102287,19-04-2024,social,east,0,0.1618,1,0
CUST102288,09-11-2024,organic_search,west,0,1.0969,3,0
CUST102289,26-05-2024,social,south,0,2.4375,7,0
CUST102290,21-12-2024,email,north,0,0.7593,2,0
CUST102291,08-09-2024,organic_search,east,0,2.0436,6,0
CUST102292,12-04-2024,organic_search,west,0,0.1363,1,0
CUST102293,03-03-2024,social,north,0,0.3509,1,0
CUST102294,10-03-2024,paid_search,central,0,0.4383,1,0
CUST102295,07-02-2024,paid_search,south,0,1.2377,3,0
CUST102296,19-08-2024,organic_search,north,0,0.1968,1,0
CUST102297,29-03-2024,paid_search,west,0,0.1122,1,0
CUST102298,31-12-2024,organic_search,east,0,2.9358,8,0
CUST102299,15-08-2024,paid_search,north,0,0.6137,1,0
CUST102300,14-02-2024,email,east,0,5.9394,17,1
CUST102301,15-12-2024,organic_search,central,0,1.2294,3,0
CUST102302,12-06-2024,paid_search,west,0,2.2007,6,0
CUST102303,07-12-2024,referral,west,0,0.341,1,0
CUST102304,26-06-2024,social,south,1,0.7521,2,0
CUST102305,29-12-2024,email,west,0,0.4558,1,0
CUST102306,03-02-2024,paid_search,north,0,0.0014,1,0
CUST102307,08-10-2024,email,north,0,0.8661,2,0
CUST102308,04-10-2024,organic_search,north,0,1.6917,5,0
CUST102309,28-05-2024,organic_search,central,0,0.0371,1,0
CUST102310,02-06-2024,organic_search,west,0,0.0035,1,0
CUST102311,21-03-2024,paid_search,west,1,1.3013,3,0
CUST102312,30-12-2024,email,north,0,1.1516,3,0
CUST102313,29-12-2024,organic_search,south,0,0.5206,1,0
CUST102314,24-12-2024,social,south,1,1.0835,3,0
CUST102315,22-11-2024,social,west,0,3.0659,9,0
CUST102316,30-03-2024,social,west,0,0.2848,1,0
CUST102317,04-07-2024,paid_search,east,0,1.6936,5,0
CUST102318,17-09-2024,social,west,0,0.2061,1,0
CUST102319,24-04-2024,organic_search,north,0,1.2873,3,0
CUST102320,03-03-2024,organic_search,central,1,0.4357,1,0
CUST102321,12-04-2024,referral,west,0,4.4823,13,0
CUST102322,12-03-2024,organic_search,west,0,1.254,3,0
CUST102323,01-05-2024,organic_search,north,0,0.4579,1,0
CUST102324,09-09-2024,email,east,0,0.1616,1,0
CUST102325,14-01-2024,organic_search,west,1,0.8965,2,0
CUST102326,03-07-2024,social,south,0,0.3494,1,0
CUST102327,10-10-2024,organic_search,south,0,2.3593,7,0
CUST102328,20-10-2024,paid_search,south,0,0.5823,1,0
CUST102329,07-07-2024,organic_search,central,0,0.3462,1,0
CUST102330,27-08-2024,organic_search,central,0,0.8881,2,0
CUST102331,09-10-2024,paid_search,west,0,0.1473,1,0
CUST102332,07-03-2024,social,west,0,0.8245,2,0
CUST102333,09-11-2024,paid_search,west,0,0.0577,1,0
CUST102334,14-02-2024,email,central,0,0.9337,2,0
CUST102335,03-02-2024,organic_search,west,0,0.7554,2,0
CUST102336,07-06-2024,paid_search,north,0,4.4134,13,0
CUST102337,22-07-2024,social,east,0,1.1525,3,0
CUST102338,02-01-2025,email,south,0,0.0455,1,0
CUST102339,03-01-2025,organic_search,south,0,0.6157,1,0
CUST102340,02-09-2024,social,north,0,0.5871,1,0
CUST102341,26-09-2024,email,west,0,0.6158,1,0
CUST102342,29-07-2024,organic_search,central,0,3.9066,11,0
CUST102343,28-07-2024,email,west,0,0.15,1,0
CUST102344,21-10-2024,organic_search,west,1,1.1726,3,0
CUST102345,07-02-2024,social,south,0,0.5142,1,0
CUST102346,05-03-2024,email,south,0,0.7169,2,0
CUST102347,11-06-2024,social,central,0,1.4371,4,0
CUST102348,24-11-2024,paid_search,south,0,0.1712,1,0
CUST102349,07-02-2024,organic_search,west,0,1.4422,4,0
CUST102350,18-08-2024,email,north,0,0.0729,1,0
CUST102351,26-08-2024,paid_search,central,1,3.9619,11,0
CUST102352,14-12-2024,organic_search,north,0,1.3551,4,0
CUST102353,21-09-2024,social,west,1,0.2139,1,0
CUST102354,25-06-2024,paid_search,central,0,1.4737,4,0
CUST102355,06-03-2024,organic_search,north,0,1.095,3,0
CUST102356,09-10-2024,organic_search,central,1,1.6056,4,0
CUST102357,23-11-2024,organic_search,west,0,0.6329,1,0
CUST102358,27-10-2024,social,central,0,1.154,3,0
CUST102359,03-04-2024,social,west,0,2.4938,7,0
CUST102360,07-03-2024,paid_search,central,0,0.525,1,0
CUST102361,09-08-2024,email,central,0,0.2652,1,0
CUST102362,14-09-2024,email,south,0,2.0186,6,0
CUST102363,29-01-2024,social,west,0,0.1763,1,0
CUST102364,04-03-2024,organic_search,east,0,0.9982,2,0
CUST102365,22-09-2024,social,central,0,2.5672,7,0
CUST102366,19-03-2024,paid_search,north,0,1.1221,3,0
CUST102367,04-06-2024,social,south,0,0.2178,1,0
CUST102368,25-03-2024,social,south,0,0.1652,1,0
CUST102369,23-03-2024,paid_search,central,0,0.2908,1,0
CUST102370,14-06-2024,email,east,0,0.4966,1,0
CUST102371,29-12-2024,organic_search,south,0,1.0401,3,0
CUST102372,25-04-2024,social,west,0,1.5986,4,0
CUST102373,26-06-2024,organic_search,central,0,0.4417,1,0
CUST102374,22-09-2024,email,central,0,2.7502,8,0
CUST102375,25-05-2024,organic_search,east,0,1.8483,5,0
CUST102376,10-02-2024,organic_search,west,0,2.3949,7,0
CUST102377,08-05-2024,organic_search,west,0,0.3488,1,0
CUST102378,10-04-2024,paid_search,east,0,0.8527,2,0
CUST102379,21-11-2024,organic_search,north,0,0.3878,1,0
CUST102380,09-10-2024,social,west,0,0.297,1,0
CUST102381,20-05-2024,paid_search,north,1,0.9342,2,0
CUST102382,05-03-2024,organic_search,north,1,1.7037,5,0
CUST102383,16-11-2024,organic_search,central,0,0.0983,1,0
CUST102384,04-06-2024,email,central,0,0.3226,1,0
CUST102385,10-11-2024,social,south,0,0.2296,1,0
CUST102386,30-09-2024,social,central,0,1.6012,4,0
CUST102387,17-02-2024,social,west,0,2.7086,8,0
CUST102388,14-09-2024,organic_search,west,0,0.0833,1,0
CUST102389,24-11-2024,organic_search,north,0,0.4768,1,0
CUST102390,27-03-2024,organic_search,west,0,2.4593,7,0
CUST102391,30-10-2024,email,central,0,0.4226,1,0
CUST102392,24-10-2024,referral,central,0,1.2471,3,0
CUST102393,19-03-2024,paid_search,central,0,0.1061,1,0
CUST102394,28-03-2024,organic_search,east,1,0.5877,1,0
CUST102395,03-12-2024,organic_search,west,0,4.1986,12,0
CUST102396,15-11-2024,organic_search,south,0,1.4174,4,0
CUST102397,03-01-2025,social,west,0,0.3408,1,0
CUST102398,05-11-2024,organic_search,west,0,0.3068,1,0
CUST102399,21-06-2024,email,east,0,0.3609,1,0
CUST102400,15-10-2024,paid_search,west,0,0.8112,2,0
CUST102401,22-01-2024,email,north,0,2.0875,6,0
CUST102402,15-01-2024,email,central,0,1.7775,5,0
CUST102403,11-02-2024,email,central,0,0.3582,1,0
CUST102404,24-01-2024,social,east,0,2.1116,6,0
CUST102405,24-11-2024,social,central,0,0.5996,1,0
CUST102406,22-10-2024,social,north,0,0.5367,1,0
CUST102407,15-05-2024,social,east,0,1.4499,4,0
CUST102408,29-11-2024,social,south,1,0.085,1,0
CUST102409,17-04-2024,referral,central,0,0.0412,1,0
CUST102410,19-10-2024,social,west,0,0.4005,1,0
CUST102411,01-08-2024,email,north,0,7.8543,23,1
CUST102412,12-11-2024,email,north,0,0.7376,2,0
CUST102413,23-11-2024,organic_search,central,0,0.5396,1,0
CUST102414,16-01-2024,organic_search,south,0,1.677,5,0
CUST102415,11-09-2024,paid_search,west,1,1.4555,4,0
CUST102416,17-11-2024,paid_search,south,0,1.542,4,0
CUST102417,06-10-2024,email,south,0,3.6941,11,0
CUST102418,28-05-2024,paid_search,central,0,0.0196,1,0
CUST102419,24-11-2024,social,west,0,0.1889,1,0
CUST102420,03-06-2024,paid_search,central,0,1.3521,4,0
CUST102421,04-09-2024,organic_search,central,0,1.3991,4,0
CUST102422,05-05-2024,social,north,0,3.5863,10,0
CUST102423,16-12-2024,email,central,0,0.211,1,0
CUST102424,26-07-2024,organic_search,east,0,0.1312,1,0
CUST102425,01-06-2024,social,west,1,0.1494,1,0
CUST102426,20-08-2024,social,north,0,0.2043,1,0
CUST102427,07-02-2024,organic_search,west,1,0.7518,2,0
CUST102428,18-12-2024,organic_search,north,0,3.6974,11,0
CUST102429,31-01-2024,referral,east,1,0.8902,2,0
CUST102430,21-03-2024,paid_search,central,0,0.7396,2,0
CUST102431,13-08-2024,organic_search,north,0,1.1189,3,0
CUST102432,31-07-2024,organic_search,north,1,0.0768,1,0
CUST102433,04-09-2024,social,north,0,1.6893,5,0
CUST102434,25-08-2024,social,east,1,1.0409,3,0
CUST102435,14-04-2024,social,west,0,0.1878,1,0
CUST102436,23-06-2024,organic_search,east,0,0.9962,2,0
CUST102437,06-11-2024,email,north,0,0.9069,2,0
CUST102438,14-03-2024,paid_search,north,0,0.0671,1,0
CUST102439,09-06-2024,organic_search,central,0,0.3105,1,0
CUST102440,02-01-2025,paid_search,east,0,0.4958,1,0
CUST102441,12-06-2024,paid_search,east,0,1.6853,5,0
CUST102442,10-01-2025,email,south,0,0.2786,1,0
CUST102443,25-06-2024,email,west,0,0.8509,2,0
CUST102444,23-07-2024,organic_search,south,0,0.6365,1,0
CUST102445,07-03-2024,email,south,0,1.1005,3,0
CUST102446,08-07-2024,email,west,0,3.1329,9,1
CUST102447,20-09-2024,email,central,0,1.0804,3,0
CUST102448,14-10-2024,organic_search,central,0,0.8725,2,0
CUST102449,24-02-2024,social,west,0,1.881,5,0
CUST102450,12-06-2024,organic_search,west,0,0.9999,2,0
CUST102451,03-05-2024,email,east,1,0.181,1,0
CUST102452,26-08-2024,organic_search,east,0,0.378,1,0
CUST102453,03-03-2024,social,east,0,1.3219,3,0
CUST102454,16-05-2024,organic_search,east,0,8.0452,24,1
CUST102455,18-08-2024,organic_search,north,0,26.0609,78,1
CUST102456,06-05-2024,social,north,0,0.9861,2,0
CUST102457,13-03-2024,email,central,0,2.298,6,0
CUST102458,19-02-2024,social,north,0,0.0561,1,0
CUST102459,26-01-2024,email,north,0,0.8352,2,0
CUST102460,28-05-2024,organic_search,east,1,2.5238,7,0
